행정기관코드,통계년월,시도명,시군구명,읍면동명,계,남자,여자
4677033000,2024-07-31,전라남도,고흥군,금산면,0,0,0
4677034000,2024-07-31,전라남도,고흥군,도화면,2,0,2
4677035000,2024-07-31,전라남도,고흥군,포두면,0,0,0
4677036000,2024-07-31,전라남도,고흥군,봉래면,0,0,0
4677037000,2024-07-31,전라남도,고흥군,점암면,1,1,0
4677038000,2024-07-31,전라남도,고흥군,과역면,1,0,1
4677039000,2024-07-31,전라남도,고흥군,남양면,0,0,0
4677040000,2024-07-31,전라남도,고흥군,동강면,2,0,2
4677041000,2024-07-31,전라남도,고흥군,대서면,0,0,0
4677042000,2024-07-31,전라남도,고흥군,두원면,0,0,0
4677044000,2024-07-31,전라남도,고흥군,영남면,0,0,0
4677045000,2024-07-31,전라남도,고흥군,동일면,1,1,0
4678025000,2024-07-31,전라남도,보성군,보성읍,7,4,3
4678025300,2024-07-31,전라남도,보성군,벌교읍,3,1,2
4678031000,2024-07-31,전라남도,보성군,노동면,0,0,0
4678032000,2024-07-31,전라남도,보성군,미력면,0,0,0
4678033000,2024-07-31,전라남도,보성군,겸백면,1,0,1
4678034000,2024-07-31,전라남도,보성군,율어면,0,0,0
4678035000,2024-07-31,전라남도,보성군,복내면,0,0,0
4678036000,2024-07-31,전라남도,보성군,문덕면,0,0,0
4678037000,2024-07-31,전라남도,보성군,조성면,0,0,0
4678038000,2024-07-31,전라남도,보성군,득량면,0,0,0
4678038500,2024-07-31,전라남도,보성군,득량면예당출장소,0,0,0
4678039000,2024-07-31,전라남도,보성군,회천면,1,0,1
4678040000,2024-07-31,전라남도,보성군,웅치면,2,0,2
4679025000,2024-07-31,전라남도,화순군,화순읍,12,4,8
4679031000,2024-07-31,전라남도,화순군,한천면,0,0,0
4679031500,2024-07-31,전라남도,화순군,한천면영외출장소,1,0,1
4679032000,2024-07-31,전라남도,화순군,춘양면,0,0,0
4679033000,2024-07-31,전라남도,화순군,청풍면,0,0,0
4679034000,2024-07-31,전라남도,화순군,이양면,1,1,0
4679035000,2024-07-31,전라남도,화순군,능주면,0,0,0
4679036000,2024-07-31,전라남도,화순군,도곡면,1,1,0
4679037000,2024-07-31,전라남도,화순군,도암면,1,0,1
4679038000,2024-07-31,전라남도,화순군,이서면,1,1,0
4679039500,2024-07-31,전라남도,화순군,백아면,0,0,0
4679040000,2024-07-31,전라남도,화순군,동복면,0,0,0
4679041500,2024-07-31,전라남도,화순군,사평면,0,0,0
4679042000,2024-07-31,전라남도,화순군,동면,0,0,0
4680025000,2024-07-31,전라남도,장흥군,장흥읍,3,1,2
4680025300,2024-07-31,전라남도,장흥군,관산읍,1,0,1
4680025600,2024-07-31,전라남도,장흥군,대덕읍,0,0,0
4680031000,2024-07-31,전라남도,장흥군,용산면,1,1,0
4680032000,2024-07-31,전라남도,장흥군,안양면,2,0,2
4680033000,2024-07-31,전라남도,장흥군,장동면,0,0,0
4680034000,2024-07-31,전라남도,장흥군,장평면,1,0,1
4680035000,2024-07-31,전라남도,장흥군,유치면,0,0,0
4680036000,2024-07-31,전라남도,장흥군,부산면,0,0,0
4680037000,2024-07-31,전라남도,장흥군,회진면,0,0,0
4681025000,2024-07-31,전라남도,강진군,강진읍,10,4,6
4681031000,2024-07-31,전라남도,강진군,군동면,0,0,0
4681032000,2024-07-31,전라남도,강진군,칠량면,0,0,0
4681033000,2024-07-31,전라남도,강진군,대구면,0,0,0
4681034000,2024-07-31,전라남도,강진군,도암면,0,0,0
4681035000,2024-07-31,전라남도,강진군,신전면,1,1,0
4681036000,2024-07-31,전라남도,강진군,성전면,1,0,1
4681037000,2024-07-31,전라남도,강진군,작천면,2,1,1
4681038000,2024-07-31,전라남도,강진군,병영면,0,0,0
4681039000,2024-07-31,전라남도,강진군,옴천면,0,0,0
4681040000,2024-07-31,전라남도,강진군,마량면,0,0,0
4682025000,2024-07-31,전라남도,해남군,해남읍,10,4,6
4682031000,2024-07-31,전라남도,해남군,삼산면,0,0,0
4682032000,2024-07-31,전라남도,해남군,화산면,0,0,0
4682033000,2024-07-31,전라남도,해남군,현산면,0,0,0
4682034000,2024-07-31,전라남도,해남군,송지면,0,0,0
4682035000,2024-07-31,전라남도,해남군,북평면,0,0,0
4682036000,2024-07-31,전라남도,해남군,북일면,0,0,0
4682037000,2024-07-31,전라남도,해남군,옥천면,0,0,0
4682038000,2024-07-31,전라남도,해남군,계곡면,0,0,0
4682039000,2024-07-31,전라남도,해남군,마산면,0,0,0
4682040000,2024-07-31,전라남도,해남군,황산면,1,0,1
4682041000,2024-07-31,전라남도,해남군,산이면,1,0,1
4682042000,2024-07-31,전라남도,해남군,문내면,0,0,0
4682043000,2024-07-31,전라남도,해남군,화원면,0,0,0
4683025000,2024-07-31,전라남도,영암군,영암읍,4,3,1
4683025300,2024-07-31,전라남도,영암군,삼호읍,8,5,3
4683025400,2024-07-31,전라남도,영암군,삼호읍서부출장소,0,0,0
4683031000,2024-07-31,전라남도,영암군,덕진면,0,0,0
4683032000,2024-07-31,전라남도,영암군,금정면,1,1,0
4683033000,2024-07-31,전라남도,영암군,신북면,1,1,0
4683034000,2024-07-31,전라남도,영암군,시종면,1,0,1
4683035000,2024-07-31,전라남도,영암군,도포면,0,0,0
4683036000,2024-07-31,전라남도,영암군,군서면,1,1,0
4683037000,2024-07-31,전라남도,영암군,서호면,1,0,1
4683038000,2024-07-31,전라남도,영암군,학산면,0,0,0
4683039000,2024-07-31,전라남도,영암군,미암면,1,0,1
4684025000,2024-07-31,전라남도,무안군,무안읍,6,4,2
4684025300,2024-07-31,전라남도,무안군,일로읍,11,8,3
4684025600,2024-07-31,전라남도,무안군,삼향읍,0,0,0
4684025800,2024-07-31,전라남도,무안군,삼향읍남악출장소,27,14,13
4684032000,2024-07-31,전라남도,무안군,몽탄면,0,0,0
4684033000,2024-07-31,전라남도,무안군,청계면,1,0,1
4684034000,2024-07-31,전라남도,무안군,현경면,1,1,0
4684035000,2024-07-31,전라남도,무안군,망운면,1,1,0
4684036000,2024-07-31,전라남도,무안군,해제면,1,0,1
4684037000,2024-07-31,전라남도,무안군,운남면,0,0,0
4686025000,2024-07-31,전라남도,함평군,함평읍,5,4,1
4686031000,2024-07-31,전라남도,함평군,손불면,1,0,1
4686032000,2024-07-31,전라남도,함평군,신광면,0,0,0
4686033000,2024-07-31,전라남도,함평군,학교면,0,0,0
4686034000,2024-07-31,전라남도,함평군,엄다면,1,0,1
4686035000,2024-07-31,전라남도,함평군,대동면,1,1,0
4686036000,2024-07-31,전라남도,함평군,나산면,0,0,0
4686037000,2024-07-31,전라남도,함평군,해보면,1,1,0
4686038000,2024-07-31,전라남도,함평군,월야면,0,0,0
4687025000,2024-07-31,전라남도,영광군,영광읍,12,6,6
4687025300,2024-07-31,전라남도,영광군,백수읍,1,0,1
4687025600,2024-07-31,전라남도,영광군,홍농읍,5,3,2
4687031000,2024-07-31,전라남도,영광군,대마면,0,0,0
4687032000,2024-07-31,전라남도,영광군,묘량면,0,0,0
4687033000,2024-07-31,전라남도,영광군,불갑면,0,0,0
4687034000,2024-07-31,전라남도,영광군,군서면,0,0,0
4687035000,2024-07-31,전라남도,영광군,군남면,0,0,0
4687036000,2024-07-31,전라남도,영광군,염산면,1,1,0
4687037000,2024-07-31,전라남도,영광군,법성면,2,2,0
4687038000,2024-07-31,전라남도,영광군,낙월면,0,0,0
4687038500,2024-07-31,전라남도,영광군,낙월면안마출장소,0,0,0
4688025000,2024-07-31,전라남도,장성군,장성읍,7,4,3
4688031000,2024-07-31,전라남도,장성군,진원면,2,0,2
4688032000,2024-07-31,전라남도,장성군,남면,2,1,1
4688033000,2024-07-31,전라남도,장성군,동화면,0,0,0
4688034000,2024-07-31,전라남도,장성군,삼서면,0,0,0
4688035000,2024-07-31,전라남도,장성군,삼계면,1,0,1
4688036000,2024-07-31,전라남도,장성군,황룡면,3,1,2
4688037000,2024-07-31,전라남도,장성군,서삼면,0,0,0
4688038000,2024-07-31,전라남도,장성군,북일면,2,2,0
4688039000,2024-07-31,전라남도,장성군,북이면,3,3,0
4688040000,2024-07-31,전라남도,장성군,북하면,0,0,0
4689025000,2024-07-31,전라남도,완도군,완도읍,9,6,3
4689025300,2024-07-31,전라남도,완도군,금일읍,0,0,0
4689025600,2024-07-31,전라남도,완도군,노화읍,0,0,0
4689029000,2024-07-31,전라남도,완도군,노화읍넙도출장소,2,1,1
4689031000,2024-07-31,전라남도,완도군,군외면,3,2,1
4689032000,2024-07-31,전라남도,완도군,신지면,1,0,1
4689033000,2024-07-31,전라남도,완도군,고금면,1,1,0
4689034000,2024-07-31,전라남도,완도군,약산면,1,1,0
4689035000,2024-07-31,전라남도,완도군,청산면,0,0,0
4689035500,2024-07-31,전라남도,완도군,청산면모도출장소,0,0,0
4689036000,2024-07-31,전라남도,완도군,소안면,1,0,1
4689037000,2024-07-31,전라남도,완도군,금당면,0,0,0
4689038000,2024-07-31,전라남도,완도군,보길면,0,0,0
4689039000,2024-07-31,전라남도,완도군,생일면,0,0,0
4690025000,2024-07-31,전라남도,진도군,진도읍,6,1,5
4690031000,2024-07-31,전라남도,진도군,군내면,1,1,0
4690032000,2024-07-31,전라남도,진도군,고군면,0,0,0
4690033000,2024-07-31,전라남도,진도군,의신면,1,0,1
4690034000,2024-07-31,전라남도,진도군,임회면,2,0,2
4690035000,2024-07-31,전라남도,진도군,지산면,0,0,0
4690036000,2024-07-31,전라남도,진도군,조도면,0,0,0
4690036500,2024-07-31,전라남도,진도군,조도면가사출장소,0,0,0
4690036600,2024-07-31,전라남도,진도군,조도면거차출장소,0,0,0
4691025000,2024-07-31,전라남도,신안군,지도읍,0,0,0
4691025100,2024-07-31,전라남도,신안군,지도읍선도출장소,0,0,0
4691025300,2024-07-31,전라남도,신안군,압해읍,0,0,0
4691025400,2024-07-31,전라남도,신안군,압해읍매화출장소,0,0,0
4691025500,2024-07-31,전라남도,신안군,압해읍고이도출장소,0,0,0
4691031000,2024-07-31,전라남도,신안군,증도면,0,0,0
4691031500,2024-07-31,전라남도,신안군,증도면병풍출장소,0,0,0
4691032000,2024-07-31,전라남도,신안군,임자면,0,0,0
4691033000,2024-07-31,전라남도,신안군,자은면,1,0,1
4691034000,2024-07-31,전라남도,신안군,비금면,2,1,1
4691035000,2024-07-31,전라남도,신안군,도초면,0,0,0
4691035500,2024-07-31,전라남도,신안군,도초면우이도출장소,0,0,0
4691036000,2024-07-31,전라남도,신안군,흑산면,0,0,0
4691036500,2024-07-31,전라남도,신안군,흑산면가거도출장소,0,0,0
4691036600,2024-07-31,전라남도,신안군,흑산면태도출장소,0,0,0
4691036700,2024-07-31,전라남도,신안군,흑산면홍도출장소,0,0,0
4691036800,2024-07-31,전라남도,신안군,흑산면대둔도출장소,0,0,0
4691037000,2024-07-31,전라남도,신안군,하의면,0,0,0
4691038000,2024-07-31,전라남도,신안군,신의면,0,0,0
4691039000,2024-07-31,전라남도,신안군,장산면,1,0,1
4691040000,2024-07-31,전라남도,신안군,안좌면,1,1,0
4691040500,2024-07-31,전라남도,신안군,안좌면자라출장소,0,0,0
4691041000,2024-07-31,전라남도,신안군,팔금면,0,0,0
4691042000,2024-07-31,전라남도,신안군,암태면,0,0,0
4711125000,2024-07-31,경상북도,포항시 남구,구룡포읍,1,0,1
4711125300,2024-07-31,경상북도,포항시 남구,연일읍,8,5,3
4711125600,2024-07-31,경상북도,포항시 남구,오천읍,35,16,19
4711131000,2024-07-31,경상북도,포항시 남구,대송면,1,0,1
4711132000,2024-07-31,경상북도,포항시 남구,동해면,0,0,0
4711133000,2024-07-31,경상북도,포항시 남구,장기면,0,0,0
4711135000,2024-07-31,경상북도,포항시 남구,호미곶면,2,0,2
4711152500,2024-07-31,경상북도,포항시 남구,상대동,7,3,4
4711154500,2024-07-31,경상북도,포항시 남구,해도동,5,2,3
4711155000,2024-07-31,경상북도,포항시 남구,송도동,3,1,2
4711156000,2024-07-31,경상북도,포항시 남구,청림동,1,1,0
4711157000,2024-07-31,경상북도,포항시 남구,제철동,2,1,1
4711158000,2024-07-31,경상북도,포항시 남구,효곡동,9,5,4
4711159000,2024-07-31,경상북도,포항시 남구,대이동,13,6,7
4711325000,2024-07-31,경상북도,포항시 북구,흥해읍,48,26,22
4711331000,2024-07-31,경상북도,포항시 북구,신광면,0,0,0
4711332000,2024-07-31,경상북도,포항시 북구,청하면,1,1,0
4711333000,2024-07-31,경상북도,포항시 북구,송라면,1,1,0
4711334000,2024-07-31,경상북도,포항시 북구,기계면,0,0,0
4711335000,2024-07-31,경상북도,포항시 북구,죽장면,0,0,0
4711335500,2024-07-31,경상북도,포항시 북구,죽장면상옥출장소,0,0,0
4711336000,2024-07-31,경상북도,포항시 북구,기북면,0,0,0
4711352000,2024-07-31,경상북도,포항시 북구,중앙동,5,3,2
4711363000,2024-07-31,경상북도,포항시 북구,양학동,7,2,5
4711365500,2024-07-31,경상북도,포항시 북구,죽도동,2,2,0
4711366500,2024-07-31,경상북도,포항시 북구,용흥동,3,2,1
4711368000,2024-07-31,경상북도,포항시 북구,우창동,18,8,10
4711369000,2024-07-31,경상북도,포항시 북구,두호동,7,4,3
4711370000,2024-07-31,경상북도,포항시 북구,장량동,28,15,13
4711371000,2024-07-31,경상북도,포항시 북구,환여동,3,0,3
4713025000,2024-07-31,경상북도,경주시,감포읍,2,2,0
4713025300,2024-07-31,경상북도,경주시,안강읍,8,5,3
4713025600,2024-07-31,경상북도,경주시,건천읍,1,1,0
4713025900,2024-07-31,경상북도,경주시,외동읍,14,8,6
4713031500,2024-07-31,경상북도,경주시,문무대왕면,2,1,1
4713032000,2024-07-31,경상북도,경주시,양남면,2,1,1
4713033000,2024-07-31,경상북도,경주시,내남면,0,0,0
4713034000,2024-07-31,경상북도,경주시,산내면,0,0,0
4713035000,2024-07-31,경상북도,경주시,서면,2,2,0
4713036000,2024-07-31,경상북도,경주시,현곡면,17,8,9
4713037000,2024-07-31,경상북도,경주시,강동면,0,0,0
4713038000,2024-07-31,경상북도,경주시,천북면,3,2,1
4713051500,2024-07-31,경상북도,경주시,중부동,0,0,0
4713053000,2024-07-31,경상북도,경주시,황오동,0,0,0
4713055000,2024-07-31,경상북도,경주시,성건동,3,2,1
4713057000,2024-07-31,경상북도,경주시,황남동,0,0,0
4713059000,2024-07-31,경상북도,경주시,선도동,1,1,0
4713060500,2024-07-31,경상북도,경주시,월성동,0,0,0
4713061500,2024-07-31,경상북도,경주시,용강동,17,6,11
4713062100,2024-07-31,경상북도,경주시,황성동,7,4,3
4713063000,2024-07-31,경상북도,경주시,동천동,2,1,1
4713065000,2024-07-31,경상북도,경주시,불국동,9,6,3
4713066000,2024-07-31,경상북도,경주시,보덕동,1,1,0
4715025000,2024-07-31,경상북도,김천시,아포읍,0,0,0
4715031000,2024-07-31,경상북도,김천시,농소면,0,0,0
4715032000,2024-07-31,경상북도,김천시,남면,1,1,0
4715034000,2024-07-31,경상북도,김천시,개령면,0,0,0
4715035000,2024-07-31,경상북도,김천시,감문면,0,0,0
4715036000,2024-07-31,경상북도,김천시,어모면,1,0,1
4715037000,2024-07-31,경상북도,김천시,봉산면,0,0,0
4715038000,2024-07-31,경상북도,김천시,대항면,1,0,1
4715039000,2024-07-31,경상북도,김천시,감천면,0,0,0
4715040000,2024-07-31,경상북도,김천시,조마면,0,0,0
4715041000,2024-07-31,경상북도,김천시,구성면,0,0,0
4715042000,2024-07-31,경상북도,김천시,지례면,0,0,0
4715043000,2024-07-31,경상북도,김천시,부항면,1,0,1
4715044000,2024-07-31,경상북도,김천시,대덕면,0,0,0
4715045000,2024-07-31,경상북도,김천시,증산면,0,0,0
4715051600,2024-07-31,경상북도,김천시,자산동,2,1,1
4715053600,2024-07-31,경상북도,김천시,평화남산동,1,1,0
4715056500,2024-07-31,경상북도,김천시,양금동,1,0,1
4715057500,2024-07-31,경상북도,김천시,대신동,10,8,2
4715059500,2024-07-31,경상북도,김천시,대곡동,8,4,4
4715061000,2024-07-31,경상북도,김천시,지좌동,4,1,3
4715064000,2024-07-31,경상북도,김천시,율곡동,21,11,10
4717025000,2024-07-31,경상북도,안동시,풍산읍,0,0,0
4717031000,2024-07-31,경상북도,안동시,와룡면,0,0,0
4717032000,2024-07-31,경상북도,안동시,북후면,0,0,0
4717033000,2024-07-31,경상북도,안동시,서후면,0,0,0
4717034000,2024-07-31,경상북도,안동시,풍천면,5,4,1
4717035000,2024-07-31,경상북도,안동시,일직면,0,0,0
4717036000,2024-07-31,경상북도,안동시,남후면,0,0,0
4717037000,2024-07-31,경상북도,안동시,남선면,1,1,0
4717038000,2024-07-31,경상북도,안동시,임하면,1,0,1
4717039000,2024-07-31,경상북도,안동시,길안면,0,0,0
4717040000,2024-07-31,경상북도,안동시,임동면,0,0,0
4717041000,2024-07-31,경상북도,안동시,예안면,0,0,0
4717042000,2024-07-31,경상북도,안동시,도산면,0,0,0
4717043000,2024-07-31,경상북도,안동시,녹전면,0,0,0
4717051000,2024-07-31,경상북도,안동시,중구동,0,0,0
4717052000,2024-07-31,경상북도,안동시,명륜동,2,2,0
4717055500,2024-07-31,경상북도,안동시,용상동,13,7,6
4717058500,2024-07-31,경상북도,안동시,서구동,2,1,1
4717060000,2024-07-31,경상북도,안동시,태화동,5,1,4
4717062000,2024-07-31,경상북도,안동시,평화동,1,1,0
4717063000,2024-07-31,경상북도,안동시,안기동,4,3,1
4717065000,2024-07-31,경상북도,안동시,옥동,3,1,2
4717066000,2024-07-31,경상북도,안동시,송하동,4,2,2
